,ChEMBL_ID,smiles,pIC50
183,CHEMBL2177832,Nc1ncccc1c2nc3ccc(nc3n2c4ccc(CNC(=O)c5ccccc5)cc4)c6cccnc6,7.494850021680094
184,CHEMBL3699667,NC1(CCC1)c2ccc(cc2)c3nc4nc(ccn4c3c5ccccc5)c6ccccc6,7.481486060122112
185,CHEMBL3977365,COc1nc(Br)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,7.481486060122112
186,CHEMBL3672074,COc1nn2cc(c(nc2c1CO)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6cccc(C)n6)cc3)c7c(F)cccc7F,7.468521082957745
187,CHEMBL3895917,CCc1cn2c(c3ccccc3)c(nc2c(OC)n1)c4ccc(cc4)C5(N)CCC5,7.468521082957745
188,CHEMBL3703141,Cn1cc(cn1)c2ccn3c(c4ccccc4)c(nc3c2)c5ccc(cc5)C6(N)CCC6,7.455931955649724
189,CHEMBL2177382,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@@H](F)C[C@@H](C)c23)c4ccc(Cl)cc4,7.455931955649724
190,CHEMBL2177835,Nc1ncccc1c2nc3ccc(nc3n2c4ccc(CNC(=O)c5ccccc5)cc4)c6ccccc6,7.455931955649724
191,CHEMBL597817,NC1(Cc2ccc(OC(F)(F)F)cc2)CCN(CC1)c3ncnc4[nH]ccc34,7.455931955649724
192,CHEMBL597212,NC1(Cc2cccc(Cl)c2Cl)CCN(CC1)c3ncnc4[nH]ccc34,7.455931955649724
193,CHEMBL2325736,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,7.443697499232713
194,CHEMBL600646,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NCc4ccccc4Cl,7.443697499232713
195,CHEMBL3699774,Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)C(=O)N,7.443697499232713
196,CHEMBL3672486,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6cccc(CO)c6,7.431798275933005
197,CHEMBL3699675,COC(=O)c1cc(OC)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.420216403383192
198,CHEMBL3639985,COc1ccc(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)cn1,7.420216403383192
199,CHEMBL596290,Cc1n[nH]c2ncc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,7.4089353929735005
200,CHEMBL2325997,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,7.3979400086720375
201,CHEMBL3699767,NC(=O)c1cc(Br)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,7.3872161432802645
202,CHEMBL2325995,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCOCC4)c5ccc(Cl)cc5,7.3767507096020974
203,CHEMBL598439,NC1(Cc2ccccc2Cl)CCN(CC1)c3ncnc4[nH]ccc34,7.356547323513813
204,CHEMBL2325737,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CO)c4ccc(Cl)cc4,7.337242168318426
205,CHEMBL598438,NC1(Cc2cccc(Cl)c2)CCN(CC1)c3ncnc4[nH]ccc34,7.337242168318426
206,CHEMBL3703118,CCNC(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.337242168318426
207,CHEMBL3672499,COc1cncc(c1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,7.337242168318426
208,CHEMBL3699717,NC1(CCC1)c2ccc(cc2)c3nc4cc(Br)ccn4c3c5ccccc5,7.337242168318426
209,CHEMBL3699688,COc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.327902142064282
210,CHEMBL3672067,Cc1cn2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,7.327902142064282
211,CHEMBL3703139,COc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6cnc[nH]6,7.309803919971486
212,CHEMBL3699711,NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)c6ccc(F)cc6,7.301029995663981
213,CHEMBL3699770,NC(=O)c1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6cn[nH]c6,7.301029995663981
214,CHEMBL2035022,NC(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.301029995663981
215,CHEMBL3703138,CCc1cc(OC)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.301029995663981
216,CHEMBL3703136,COc1cc(Cl)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,7.292429823902062
217,CHEMBL3703140,COc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6ncc[nH]6,7.292429823902062
218,CHEMBL3699686,NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C#N,7.2839966563652006
219,CHEMBL590957,NC1(Cc2ccc(Cl)cc2Cl)CCN(CC1)c3ncnc4NC(=O)Nc34,7.2839966563652006
220,CHEMBL3703114,CNC(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.275724130399211
221,CHEMBL3699699,CCc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.275724130399211
222,CHEMBL3699666,NC1(CCC1)c2ccc(cc2)c3nc4nc(ccn4c3c5ccccc5)C6CC6,7.267606240177032
223,CHEMBL3699762,Cc1c(C)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2cc1c6ccn[nH]6,7.259637310505756
224,CHEMBL3703120,CC(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.259637310505756
225,CHEMBL3703127,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6nn[nH]n6,7.251811972993798
226,CHEMBL3699749,Cc1cc(C)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.251811972993798
227,CHEMBL3672483,COC(=O)c1cccc(c1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,7.236572006437062
228,CHEMBL603675,CC(C)(C)c1ccc(CC2(N)CCN(CC2)c3ccnc4[nH]ncc34)cc1,7.236572006437062
229,CHEMBL3699742,NC1(CCC1)c2ccc(cc2)c3nc4cc(Cl)ccn4c3c5ccccc5,7.221848749616356
230,CHEMBL3699754,NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cc(Cl)cn4c3c5ccccc5,7.207608310501746
231,CHEMBL524998,COc1ccc(C[C@@H](CN)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34)cc1,7.200659450546419
232,CHEMBL594523,Cc1nc(c2cocc2)c(cc1OC[C@@H](N)Cc3c[nH]c4ccccc34)c5cnc6[nH]nc(C)c6n5,7.200659450546419
233,CHEMBL3703137,COc1cc(OC)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.1938200260161125
234,CHEMBL3699712,COC(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.1938200260161125
235,CHEMBL3667042,Cc1nc2nc(c3ccc(CN4CC(C4)c5nnc([nH]5)c6ccccn6)cc3)c(cn2n1)c7ccccc7,7.1870866433571425
236,CHEMBL2177373,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CN)c4ccc(Cl)cc4)c12,7.180456064458131
237,CHEMBL3699697,NC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.180456064458131
238,CHEMBL3699727,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)O,7.173925197299173
239,CHEMBL3672493,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6cn[nH]c6,7.173925197299173
240,CHEMBL3672492,NC(=O)c1cccc(c1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,7.167491087293763
241,CHEMBL3703135,CC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.161150909262744
242,CHEMBL603244,NC1(CNC(=O)c2ccc(Cl)cc2)CCN(CC1)c3ncnc4[nH]ccc34,7.161150909262744
243,CHEMBL598841,CC(C)(C)c1ccc(CC2(N)CCN(CC2)c3ncnc4NC(=O)Nc34)cc1,7.154901959985742
244,CHEMBL3672496,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccn[nH]6,7.154901959985742
245,CHEMBL3703102,CCOc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.154901959985742
246,CHEMBL261034,NC(C1CCN(CC1)c2ncnc3[nH]cnc23)c4ccc(Cl)cc4,7.1487416512809245
247,CHEMBL3699751,NC1(CCC1)c2ccc(cc2)c3nc4c(F)cc(F)cn4c3c5ccccc5,7.136677139879544
248,CHEMBL3703117,COC(=O)CCc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.1249387366083
249,CHEMBL3703151,COc1cc(C=C)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,7.1191864077192095
250,CHEMBL3699743,NC1(CCC1)c2ccc(cc2)c3nc4cc(F)ccn4c3c5ccccc5,7.102372908709557
251,CHEMBL3672484,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(F)cc6,7.091514981121351
252,CHEMBL3703161,COC(=O)COc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.086186147616282
253,CHEMBL3672480,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6cccc(c6)C#N,7.086186147616282
254,CHEMBL602236,NC1(Cc2ccccc2OC(F)(F)F)CCN(CC1)c3ncnc4[nH]ccc34,7.075720713938117
255,CHEMBL3699709,NC1(CCC1)c2ccc(cc2)c3nc4nc(Oc5ccccc5)ccn4c3c6ccccc6,7.070581074285707
256,CHEMBL3956697,COC(=O)c1cn2c(c3ccccc3)c(nc2c(OC)n1)c4ccc(cc4)C5(N)CCC5,7.0655015487564325
257,CHEMBL3703131,NC1(CCC1)c2ccc(cc2)c3nc4ccc(Cl)cn4c3c5ccccc5,7.055517327849832
258,CHEMBL605212,NC1(Cc2ccc(F)cc2Cl)CCN(CC1)c3ncnc4[nH]ccc34,7.045757490560675
259,CHEMBL3699773,Cc1c(C)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2cc1C(=O)N,7.040958607678906
260,CHEMBL3672490,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(F)c(CO)c6,7.036212172654443
261,CHEMBL3703147,CC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,7.036212172654443
262,CHEMBL3703144,NC(=O)Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.036212172654443
263,CHEMBL3699756,NC1(CCC1)c2ccc(cc2)c3nc4cc(Cl)c(Cl)cn4c3c5ccccc5,7.031517051446066
264,CHEMBL3699668,Cc1ccccc1c2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6,7.026872146400303
265,CHEMBL3703143,CC(=O)Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.022276394711152
266,CHEMBL2325994,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCCC4)c5ccc(Cl)cc5,7.017728766960431
267,CHEMBL3932688,NC(=O)c1cn2c(c3ccccc3)c(nc2cn1)c4ccc(cc4)C5(N)CCC5,7.013228265733755
268,CHEMBL3703163,CN(C)C(=O)COc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,7.013228265733755
269,CHEMBL3703125,Cn1cncc1c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,7.013228265733755
270,CHEMBL503652,CN(C)CCN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5,7.008773924307505
271,CHEMBL3672084,CSc1nc2nc(c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c(cn2n1)c7ccccc7,7.0
272,CHEMBL3699775,Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6cn[nH]c6,7.0
273,CHEMBL3699695,NC1(CCC1)c2ccc(cc2)c3nc4ccc(Br)cn4c3c5ccccc5,6.995678626217357
274,CHEMBL3699714,NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C6CC6,6.995678626217357
275,CHEMBL3699753,CCOC(=O)c1cc(Br)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.991399828238082
276,CHEMBL3672089,CS(=O)(=O)c1nc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6ccccn6)cc3)c(cn2n1)c7ccccc7,6.991399828238082
277,CHEMBL3699698,CCOc1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.974694134735231
278,CHEMBL3672508,NC1(CCC1)c2ccc(cc2)c3nn4c(c(Cl)nc4cc3c5ccccc5)c6ccc(F)cc6,6.974694134735231
279,CHEMBL3699755,COc1ccn2c(c3ccccc3)c(nc2c1C#N)c4ccc(cc4)C5(N)CCC5,6.966576244513051
280,CHEMBL3699758,Cc1cc(Br)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.962573502059376
281,CHEMBL3672498,CCOC(=O)c1cncc(c1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.958607314841776
282,CHEMBL3699772,NC(=O)c1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6cccnc6,6.950781977329817
283,CHEMBL3672495,COC(=O)c1ccc(cn1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.939302159646387
284,CHEMBL3703124,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cn[nH]c6,6.939302159646387
285,CHEMBL3699689,CNC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.935542010773082
286,CHEMBL3699736,COC(=O)c1cc(Cl)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.935542010773082
287,CHEMBL1258330,N[C@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.928117992693874
288,CHEMBL3672073,COc1nn2cc(c(nc2c1CO)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.928117992693874
289,CHEMBL3672491,NC(=O)c1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.928117992693874
290,CHEMBL3699771,NC(=O)c1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6ccn[nH]6,6.924453038607469
291,CHEMBL3699680,COc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5,6.920818753952375
292,CHEMBL3672487,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(CO)cc6,6.910094888560603
293,CHEMBL3699691,COc1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.906578314837764
294,CHEMBL3672092,OCc1cn2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.906578314837764
295,CHEMBL512135,NCC(NC(=O)c1cc(Br)c(s1)c2ccnc3[nH]ccc23)c4ccccc4,6.903089986991942
296,CHEMBL3699777,Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6cccnc6,6.889410289700751
297,CHEMBL2325740,COCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.886056647693162
298,CHEMBL2177825,Nc1ncccc1c2nc3cc(Br)cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4,6.886056647693162
299,CHEMBL3968885,CCOC(=O)c1cn2c(c3ccccc3)c(nc2cn1)c4ccc(cc4)C5(N)CCC5,6.886056647693162
300,CHEMBL594755,Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3ccccc3)cc2c4cnc5[nH]nc(C)c5n4,6.886056647693162
301,CHEMBL3703162,NC(=O)COc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.8794260687941495
302,CHEMBL3672482,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(cc6)C#N,6.866461091629782
303,CHEMBL3699708,NC1(CCC1)c2ccc(cc2)c3nc4nc(OC5CCCCC5)ccn4c3c6ccccc6,6.860120913598763
304,CHEMBL3699707,CC(C)Oc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5,6.856985199745905
305,CHEMBL3703134,CCOC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.847711655616944
306,CHEMBL3699730,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCCF,6.84163750790475
307,CHEMBL3699677,CNC(=O)Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.835647144215562
308,CHEMBL3699682,CCCOc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5,6.8297382846050425
309,CHEMBL3672488,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(cc6)S(=O)(=O)N,6.82102305270683
310,CHEMBL3699665,Cc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5,6.815308569182402
311,CHEMBL3699738,CCNC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.8124792791635365
312,CHEMBL3699739,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C6CC6,6.8124792791635365
313,CHEMBL3703156,NC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.8124792791635365
314,CHEMBL3703129,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cccnc6,6.798602875679549
315,CHEMBL2325730,NC(=O)C(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.798602875679549
316,CHEMBL3699752,Cc1cc(Cl)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.795880017344077
317,CHEMBL3699710,CCc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.793174123968152
318,CHEMBL3699716,NC1(CCC1)c2ccc(cc2)c3nc4c(Br)cccn4c3c5ccccc5,6.790484985457369
319,CHEMBL3699696,COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.787812395596043
320,CHEMBL3699705,COc1cc(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)ccn1,6.782516055786092
321,CHEMBL3699747,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccn[nH]6,6.769551078621726
322,CHEMBL259141,NC1CCN(CC1)c2ncnc3[nH]ccc23,6.7447274948966935
323,CHEMBL450266,CN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5,6.72584215073632
324,CHEMBL3699776,Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6ccn[nH]6,6.721246399047171
325,CHEMBL2325985,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5,6.721246399047171
326,CHEMBL3699715,CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.71669877129645
327,CHEMBL3699679,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)n6cccn6,6.714442690992228
328,CHEMBL3699713,COC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.703334809738469
329,CHEMBL374742,C1CC(CCN1)(c2ccccc2)c3ccc(cc3)c4cn[nH]c4,6.698970004336019
330,CHEMBL3679634,NC(=O)N1C(=N)C=Cc2nc(c3ccc(cc3)C4(CCC4)NC(=O)Cc5cccnc5)c(cc12)c6ccccc6,6.698970004336019
331,CHEMBL3699766,Cc1cc(c2cn[nH]c2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.692503962086787
332,CHEMBL3699701,COC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.690369832574103
333,CHEMBL521823,CCn1c(nc2cncc(OCC3CCNCC3)c12)c4nonc4N,6.690369832574103
334,CHEMBL3703126,Cn1cc(cn1)c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,6.6777807052660805
335,CHEMBL3699750,Cc1ccn2c(c3ccccc3)c(nc2c1Cl)c4ccc(cc4)C5(N)CCC5,6.6777807052660805
336,CHEMBL606200,CC(C)(C)c1ccc(CNC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34)cc1,6.6777807052660805
337,CHEMBL2325984,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,6.6777807052660805
338,CHEMBL3672033,COC(=O)c1cnn2cc(c3ccc(F)cc3F)c(nc12)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.669586226650809
339,CHEMBL3699721,NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cccn4c3c5ccccc5,6.665546248849069
340,CHEMBL3944710,Cc1cn2c(c3ccccc3)c(nc2c(C)n1)c4ccc(cc4)C5(N)CCC5,6.657577319177793
341,CHEMBL3703148,NC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.655607726314889
342,CHEMBL3699687,Cc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.6401645176601125
343,CHEMBL3699726,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cn[nH]c6,6.636388020107857
344,CHEMBL3699719,CCOC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.632644078973981
345,CHEMBL3699734,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCC6CC6,6.621602099051862
346,CHEMBL3699684,Cc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.617982957425133
347,CHEMBL261247,NC(C1CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4,6.6090648928966225
348,CHEMBL2177380,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4,6.603800652904264
349,CHEMBL606467,Cc1n[nH]c2ncc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c(nc3c6cocc6)C#N,6.6020599913279625
350,CHEMBL596990,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N4CCc5ccccc5C4,6.6020599913279625
351,CHEMBL3672034,Fc1ccc(cc1)c2cn3ccnc3nc2c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.596879478824183
352,CHEMBL3699723,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C6CC6,6.596879478824183
353,CHEMBL383541,N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc3c[nH]c4ccccc34,6.590066876668706
354,CHEMBL3699694,NC1(CCC1)c2ccc(cc2)c3nc4c(CO)cccn4c3c5ccccc5,6.580044251510242
355,CHEMBL3672489,NC1(CCC1)c2ccc(cc2)c3nn4c(Br)cnc4cc3c5ccccc5,6.578396073130167
356,CHEMBL3699746,COc1cncc(c1)c2cccn3c(c4ccccc4)c(nc23)c5ccc(cc5)C6(N)CCC6,6.573488738635424
357,CHEMBL261260,NC1CCN(CC1)c2ncnc3[nH]cnc23,6.568636235841013
358,CHEMBL3699685,Cc1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.562249437179612
359,CHEMBL3699720,NC1(CCC1)c2ccc(cc2)c3nc4c(F)cccn4c3c5ccccc5,6.557520230935554
360,CHEMBL3672485,Cc1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.557520230935554
361,CHEMBL3672481,CS(=O)(=O)c1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.555955204081924
362,CHEMBL3699729,CC(C)NC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.554395796726402
363,CHEMBL1258662,N[C@H](Cc1ccc(Br)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.554395796726402
364,CHEMBL223339,NC[C@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,6.552841968657781
365,CHEMBL502113,OCCN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5,6.546681659952962
366,CHEMBL3703128,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccncc6,6.5406075122407685
367,CHEMBL259356,NCC1CCN(CC1)c2ncnc3[nH]cnc23,6.537602002101044
368,CHEMBL3699670,COc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.536107011014093
369,CHEMBL3699669,Cc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.53313237964589
370,CHEMBL3699733,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NC6CC6,6.5301779840218375
371,CHEMBL3703149,CNC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.511449283499553
372,CHEMBL2012702,CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(Br)c34)c1C,6.507239610973163
373,CHEMBL3703150,CS(=O)(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.5044556624535526
374,CHEMBL3699683,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C#N,6.5044556624535526
375,CHEMBL3672510,NC1(CCC1)c2ccc(cc2)c3nn4c(C=C)cnc4cc3c5ccccc5,6.4867823999320615
